region,week,avg_shipping_delay_days,logistics_issue_flag,issue_reason,delivery_success_rate
Central Asia,2011-02-07,1,0,Strike,0.8141090305632908
Central Asia,2011-11-07,3,0,Strike,0.8745951632876378
Central Asia,2011-03-07,1,0,Weather,0.9760316650324937
Central Asia,2011-08-08,2,0,None,0.9488764606914153
Central Asia,2011-05-09,3,0,Weather,0.8574721906275873
Central Asia,2011-01-10,0,0,Traffic,0.8734099618839914
Central Asia,2011-10-10,1,0,Strike,0.8073235108144096
Central Asia,2011-04-11,2,0,Traffic,0.9894965928297773
Central Asia,2011-07-11,3,1,None,0.8714987138217887
Central Asia,2011-09-12,1,0,Weather,0.815252210944063
Central Asia,2011-12-12,1,0,Weather,0.839471795241653
Central Asia,2012-01-30,4,1,Weather,0.8615280857187241
Central Asia,2012-02-27,2,1,Weather,0.9377957084543448
Central Asia,2012-03-26,0,0,Traffic,0.9419349713442831
Central Asia,2012-04-30,2,0,Weather,0.9520658494386306
Central Asia,2012-05-28,1,0,Traffic,0.9946564094539724
Central Asia,2012-06-25,4,0,Strike,0.9985204088712761
Central Asia,2012-07-30,4,0,Traffic,0.9311332133050909
Central Asia,2012-08-27,4,0,None,0.9790430215952046
Central Asia,2012-10-01,1,0,None,0.8680096481611905
Central Asia,2012-10-29,0,1,Weather,0.9344136890069213
Central Asia,2012-11-26,2,0,Traffic,0.8014307030817012
Central Asia,2012-01-02,1,0,Weather,0.9207082168937106
Central Asia,2012-04-02,2,0,None,0.8642142833286858
Central Asia,2012-07-02,4,1,None,0.8303837898360709
Central Asia,2012-09-03,4,0,Weather,0.9369643273159483
Central Asia,2012-12-03,0,0,None,0.8403361128748692
Central Asia,2012-06-04,0,0,Weather,0.8786565367844102
Central Asia,2012-03-05,0,0,Traffic,0.8317720727493666
Central Asia,2012-11-05,4,0,Strike,0.9944105893959652
Central Asia,2012-02-06,0,0,Traffic,0.939116615588189
Central Asia,2012-08-06,3,0,Weather,0.897605974291743
Central Asia,2012-05-07,2,1,None,0.8950130759102906
Central Asia,2012-10-08,3,0,Traffic,0.8852948035845363
Central Asia,2012-01-09,4,0,Traffic,0.8885197917988106
Central Asia,2012-04-09,0,1,Strike,0.9211664313559735
Central Asia,2012-07-09,2,1,None,0.9491080661367728
Central Asia,2012-09-10,4,1,Traffic,0.9119245854815391
Central Asia,2012-12-10,3,0,Weather,0.8805628563083044
Central Asia,2012-06-11,1,1,Strike,0.9731012119100405
Central Asia,2012-03-12,3,0,Strike,0.8105237745253423
Central Asia,2012-11-12,4,0,Traffic,0.8533336230680284
Central Asia,2012-12-31,2,0,Traffic,0.9086171640671431
Central Asia,2013-01-28,1,0,Traffic,0.921090648585586
Central Asia,2013-02-25,1,0,Weather,0.8610098578858544
Central Asia,2013-04-01,0,0,Strike,0.9468079710769717
Central Asia,2013-04-29,3,0,None,0.9994530489193616
Central Asia,2013-05-27,0,0,Strike,0.9913331994022136
Central Asia,2013-07-01,0,1,Weather,0.8123127723024642
Central Asia,2013-07-29,3,0,Weather,0.9993074268945302
Central Asia,2013-08-26,0,0,Weather,0.8087660833628078
Central Asia,2013-09-30,0,0,Weather,0.8475814576525966
Central Asia,2013-10-28,0,0,Traffic,0.8545193612902143
Central Asia,2013-11-25,0,0,Weather,0.9816884147456318
Central Asia,2013-09-02,1,0,Strike,0.9353790339288119
Central Asia,2013-12-02,0,1,Strike,0.9123947437695169
Central Asia,2013-06-03,2,0,Weather,0.8573263455396826
Central Asia,2013-02-04,1,0,Weather,0.8104427002765032
Central Asia,2013-03-04,4,0,Weather,0.8566199776729817
Central Asia,2013-11-04,1,0,Strike,0.8261162033591486
Central Asia,2013-08-05,1,0,Weather,0.8293175038882422
Central Asia,2013-05-06,4,0,Weather,0.8662855785939695
Central Asia,2013-01-07,4,0,Weather,0.8380079050625361
Central Asia,2013-10-07,4,0,Weather,0.8604608764907192
Central Asia,2013-04-08,1,0,Strike,0.8631315610681662
Central Asia,2013-07-08,4,0,None,0.9148741091628688
Central Asia,2013-09-09,4,0,Strike,0.9287652445432176
Central Asia,2013-12-09,4,1,Traffic,0.946286680703152
Central Asia,2013-06-10,4,0,Strike,0.9322219250924831
Central Asia,2013-02-11,4,0,None,0.9512754149807001
Central Asia,2013-11-11,0,1,Strike,0.9192842774528143
Central Asia,2013-03-11,2,0,Weather,0.8897541443810556
Central Asia,2013-08-12,0,0,None,0.9870243041308894
Central Asia,2013-12-30,4,0,Strike,0.9150055901252379
Central Asia,2014-01-27,1,0,Weather,0.9123547533607664
Central Asia,2014-02-24,3,0,Weather,0.9503874553868515
Central Asia,2014-03-31,0,0,Weather,0.953358361935966
Central Asia,2014-04-28,2,0,Traffic,0.9009691164551497
Central Asia,2014-05-26,4,1,Strike,0.8617924472420936
Central Asia,2014-06-30,3,1,Weather,0.8839963526041431
Central Asia,2014-07-28,3,0,Strike,0.8399210274199805
Central Asia,2014-09-01,4,0,None,0.9780893927441972
Central Asia,2014-09-29,3,0,Strike,0.8888346607321495
Central Asia,2014-10-27,4,0,None,0.8898308919740631
Central Asia,2014-12-01,4,0,Weather,0.9678033557391555
Central Asia,2014-06-02,1,0,Traffic,0.8172494507902525
Central Asia,2014-02-03,1,0,Weather,0.954653256833561
Central Asia,2014-03-03,3,0,Traffic,0.8277623530524729
Central Asia,2014-11-03,1,1,Strike,0.8581598918738348
Central Asia,2014-08-04,2,0,Weather,0.9666178381346792
Central Asia,2014-05-05,3,0,Traffic,0.9284277386547716
Central Asia,2014-01-06,4,0,Weather,0.9494454245307069
Central Asia,2014-10-06,0,0,None,0.8817364653097749
Central Asia,2014-04-07,2,0,Weather,0.9400019233734779
Central Asia,2014-07-07,3,0,Weather,0.8831992740062236
Central Asia,2014-09-08,0,0,None,0.9189564783523696
Central Asia,2014-12-08,4,0,Strike,0.858870888183712
Central Asia,2014-06-09,2,0,None,0.9910548047901722
Central Asia,2014-02-10,2,0,Weather,0.9900607790606664
Central Asia,2014-03-10,3,0,Strike,0.9578313050575812
Central Asia,2014-11-10,3,0,Strike,0.9044445850252477
Central Asia,2014-08-11,0,1,Traffic,0.9073960078288474
Central Asia,2014-05-12,4,0,None,0.9933265806069282
