region,week,holiday_flag,holiday_name,weather_condition,temperature,economic_index
East,2014-01-06,0,None,Hot,6,1.2382467025235475
East,2014-10-06,0,None,Sunny,24,0.7250688213032018
East,2014-04-07,0,None,Sunny,18,1.3068455628658622
East,2014-07-07,0,None,Storm,21,0.7592132305833782
East,2014-09-08,0,None,Hot,3,0.86697602345322
East,2014-12-08,0,None,Storm,2,1.4865779083491675
East,2014-06-09,0,None,Cold,31,0.8160995573301941
East,2014-02-10,0,None,Hot,13,1.479110096032594
East,2014-03-10,0,None,Hot,22,0.6868475458647585
East,2014-11-10,0,None,Cold,36,1.3731751267726406
East,2014-08-11,0,None,Sunny,2,0.6986401552433955
East,2014-05-12,1,Labor Day,Cold,8,1.1255498053461348
West,2010-12-27,0,None,Cold,0,0.9171012281773935
West,2011-01-31,0,None,Storm,29,1.1081535743726127
West,2011-02-28,0,None,Cold,6,1.2046784983930379
West,2011-03-28,0,None,Storm,12,1.3443330274888257
West,2011-04-25,0,None,Hot,29,0.6579412698570549
West,2011-05-30,0,None,Hot,33,1.27567491339114
West,2011-06-27,0,None,Cold,20,1.4292577557156059
West,2011-08-01,0,None,Hot,35,1.1333892950015454
West,2011-08-29,1,None,Hot,26,0.8440450898577505
West,2011-09-26,0,None,Hot,21,1.3407785995301502
West,2011-10-31,0,None,Hot,35,1.1478344975356802
West,2011-11-28,0,None,Storm,18,0.5323726124900914
West,1900-01-01,0,None,Storm,29,0.6676545971901671
West,2011-05-02,0,None,Rainy,1,0.6498422466165973
West,2011-01-03,0,None,Hot,21,1.1273988647051403
West,2011-10-03,0,None,Sunny,4,0.5439413535975955
West,2011-04-04,0,None,Storm,21,1.3998364998100632
West,2011-07-04,0,None,Sunny,38,0.6328297164901499
West,2011-09-05,0,None,Rainy,6,1.4868642474735911
West,2011-12-05,1,None,Rainy,35,1.0230476497572152
West,2011-06-06,0,None,Storm,35,0.9146638520692265
West,2011-02-07,0,None,Storm,39,1.372606325889379
West,2011-11-07,0,None,Sunny,18,1.4665248544708511
West,2011-03-07,0,None,Storm,11,1.453803794452249
West,2011-08-08,0,None,Sunny,19,1.3387167082272036
West,2011-05-09,0,None,Rainy,28,1.1576561572201547
West,2011-01-10,0,None,Rainy,35,1.2178262869142524
West,2011-10-10,0,None,Hot,39,0.5979456089747804
West,2011-04-11,0,None,Cold,38,1.3280784234745047
West,2011-07-11,0,None,Rainy,15,1.462883527283247
West,2011-09-12,1,Labor Day,Rainy,35,0.8730737648293837
West,2011-12-12,0,None,Rainy,27,1.3671518385374568
West,2012-01-30,0,None,Cold,17,1.237663005520239
West,2012-02-27,0,None,Sunny,21,0.8323347055026922
West,2012-03-26,0,None,Sunny,19,0.8500783492025819
West,2012-04-30,0,None,Sunny,5,0.6239306183761177
West,2012-05-28,0,None,Cold,31,0.7828081862979859
West,2012-06-25,1,Christmas,Rainy,22,0.8716956719562289
West,2012-07-30,0,None,Storm,12,1.3695016742422814
West,2012-08-27,0,None,Cold,27,0.89119546501996
West,2012-10-01,0,None,Storm,6,1.3635451976485502
West,2012-10-29,1,Independence Day,Storm,16,0.7887229566826531
West,2012-11-26,0,None,Storm,35,0.7998548127809639
West,2012-01-02,1,Labor Day,Rainy,27,0.6257222146258395
West,2012-04-02,0,None,Rainy,1,0.5671239008293021
West,2012-07-02,0,None,Hot,23,1.1976370181949467
West,2012-09-03,0,None,Rainy,33,0.9360541214507667
West,2012-12-03,0,None,Hot,17,1.457809383766728
West,2012-06-04,0,None,Cold,34,0.9804307145246702
West,2012-03-05,0,None,Storm,3,0.5735281191016482
West,2012-11-05,0,None,Hot,13,0.6592803225039763
West,2012-02-06,1,Christmas,Cold,32,1.1370495918233552
West,2012-08-06,1,None,Cold,7,0.5110999987235408
West,2012-05-07,0,None,Rainy,11,1.1629990126790763
West,2012-10-08,0,None,Sunny,18,1.3642485671381663
West,2012-01-09,1,Christmas,Storm,37,1.0427116158662348
West,2012-04-09,1,Independence Day,Cold,34,1.1730414922374448
West,2012-07-09,0,None,Rainy,20,0.5395198582017418
West,2012-09-10,0,None,Cold,25,1.0548165175809001
West,2012-12-10,1,Labor Day,Storm,11,0.5478125690178597
West,2012-06-11,0,None,Rainy,32,1.4632915352378877
West,2012-03-12,0,None,Cold,16,1.0743254921643515
West,2012-11-12,0,None,Sunny,33,0.7097570112906759
West,2012-12-31,0,None,Storm,30,1.0481864050493621
West,2013-01-28,1,Christmas,Rainy,13,0.5560118915272566
West,2013-02-25,0,None,Cold,30,0.9411281172623249
West,2013-04-01,0,None,Hot,17,1.3214848545893922
West,2013-04-29,0,None,Rainy,24,0.5614313466357085
West,2013-05-27,0,None,Storm,29,1.169552364763434
West,2013-07-01,0,None,Rainy,30,1.2403207031760701
West,2013-07-29,0,None,Rainy,16,0.8322300594462746
West,2013-08-26,0,None,Sunny,5,1.0230482944107366
West,2013-09-30,0,None,Rainy,4,0.7382267859607256
West,2013-10-28,0,None,Rainy,2,0.6820681703113244
West,2013-11-25,0,None,Storm,6,1.1484562903983417
West,2013-09-02,0,None,Cold,28,0.7130258752455639
West,2013-12-02,1,Christmas,Rainy,27,0.7583563060799435
West,2013-06-03,0,None,Rainy,6,0.77810390065882
West,2013-02-04,0,None,Sunny,28,1.371688448969616
West,2013-03-04,0,None,Rainy,7,1.2391952649236853
West,2013-11-04,0,None,Hot,29,1.2181493858418744
West,2013-08-05,0,None,Rainy,4,0.7941280130252487
West,2013-05-06,0,None,Cold,24,0.7431140047993705
West,2013-01-07,0,None,Storm,14,0.5698276828396437
West,2013-10-07,0,None,Cold,16,1.385114978586584
West,2013-04-08,0,None,Sunny,11,0.5532475727357034
West,2013-07-08,0,None,Sunny,3,1.288915495670026
West,2013-09-09,0,None,Rainy,7,1.3234831371749924
West,2013-12-09,0,None,Hot,5,1.1600068434264927
West,2013-06-10,0,None,Sunny,22,1.389072674396345
West,2013-02-11,0,None,Sunny,33,1.2949201541674573
West,2013-11-11,1,Christmas,Hot,31,0.8308566908247282
West,2013-03-11,0,None,Hot,37,1.467505422017053
West,2013-08-12,0,None,Hot,6,1.163551281977313
West,2013-12-30,1,Christmas,Hot,33,0.8398609916158346
West,2014-01-27,0,None,Sunny,1,0.9450444790326442
West,2014-02-24,0,None,Hot,3,0.7090365868541627
West,2014-03-31,0,None,Rainy,25,0.6273484576945786
West,2014-04-28,0,None,Sunny,20,0.7709774823370331
West,2014-05-26,0,None,Sunny,4,0.6930777700513143
West,2014-06-30,0,None,Cold,1,1.3292732555720008
West,2014-07-28,1,Christmas,Rainy,32,1.1709945480296602
West,2014-09-01,0,None,Sunny,17,0.8098805479135271
West,2014-09-29,0,None,Storm,33,1.2060838090917065
West,2014-10-27,1,Christmas,Rainy,38,1.4567181705560848
West,2014-12-01,0,None,Sunny,20,1.2519132580626238
West,2014-06-02,0,None,Cold,13,0.9704192285120098
West,2014-02-03,1,Labor Day,Rainy,36,0.8339272340800207
West,2014-03-03,0,None,Cold,21,0.9458126373153252
West,2014-11-03,0,None,Cold,20,0.8976253682383676
West,2014-08-04,0,None,Sunny,39,1.2259122774407207
West,2014-05-05,0,None,Storm,25,0.6047805268216809
West,2014-01-06,0,None,Sunny,36,1.2458439652505984
West,2014-10-06,0,None,Sunny,38,1.208532391892376
West,2014-04-07,0,None,Rainy,4,1.1373046282782246
West,2014-07-07,0,None,Rainy,15,0.7470485545161943
West,2014-09-08,0,None,Sunny,13,0.7988281019177355
West,2014-12-08,0,None,Storm,3,0.8370510302819442
West,2014-06-09,0,None,Sunny,10,0.8647510597461833
West,2014-02-10,0,None,Storm,26,1.2249286746759123
West,2014-03-10,1,Independence Day,Rainy,25,0.8941686021398243
West,2014-11-10,0,None,Rainy,7,0.6720355608435731
West,2014-08-11,0,None,Storm,29,0.7296595089636236
West,2014-05-12,0,None,Rainy,20,1.4608764357987045
Central Asia,2010-12-27,0,None,Cold,25,0.9371974061265566
Central Asia,2011-01-31,0,None,Hot,31,1.0797796997872655
Central Asia,2011-02-28,0,None,Sunny,25,1.3553549104661524
Central Asia,2011-03-28,0,None,Hot,10,0.884842845070895
Central Asia,2011-04-25,0,None,Cold,30,0.6368227674373839
Central Asia,2011-05-30,0,None,Hot,6,0.9658706057562605
Central Asia,2011-06-27,0,None,Sunny,18,0.7519936815374932
Central Asia,2011-08-01,0,None,Storm,7,0.8231153466069018
Central Asia,2011-08-29,0,None,Storm,35,0.5134620042399647
Central Asia,2011-09-26,0,None,Storm,20,1.3652615316348946
Central Asia,2011-10-31,0,None,Cold,37,1.0909295009121127
Central Asia,2011-11-28,0,None,Cold,29,0.6827854955298073
Central Asia,1900-01-01,1,None,Rainy,22,1.278808184974778
Central Asia,2011-05-02,1,None,Storm,38,0.769809337492354
Central Asia,2011-01-03,0,None,Hot,38,1.0418962328305041
Central Asia,2011-10-03,0,None,Sunny,4,1.178909820310119
Central Asia,2011-04-04,0,None,Rainy,6,1.1234211306286452
Central Asia,2011-07-04,0,None,Storm,23,1.3101812358622236
Central Asia,2011-09-05,0,None,Rainy,27,1.1716419306781192
Central Asia,2011-12-05,0,None,Storm,24,0.9698435083657034
Central Asia,2011-06-06,0,None,Hot,16,0.6910873034241063
Central Asia,2011-02-07,0,None,Storm,36,0.6722676242883959
Central Asia,2011-11-07,0,None,Storm,22,0.5478365934065299
Central Asia,2011-03-07,0,None,Storm,34,0.5115866422731075
Central Asia,2011-08-08,0,None,Sunny,38,0.5992557003062063
Central Asia,2011-05-09,1,Labor Day,Cold,8,0.5160629509490006
Central Asia,2011-01-10,0,None,Sunny,16,1.4494881870439036
Central Asia,2011-10-10,1,None,Sunny,11,0.8007543572868348
Central Asia,2011-04-11,1,Labor Day,Sunny,15,1.0583056704912712
Central Asia,2011-07-11,0,None,Rainy,12,1.307108604180098
Central Asia,2011-09-12,0,None,Cold,35,0.6939599515071614
Central Asia,2011-12-12,0,None,Hot,3,1.1911581156950146
Central Asia,2012-01-30,0,None,Storm,23,0.8014771884729436
Central Asia,2012-02-27,0,None,Rainy,29,0.7842831803294374
Central Asia,2012-03-26,0,None,Sunny,10,0.859662901016779
Central Asia,2012-04-30,1,Christmas,Rainy,16,1.24151000579023
Central Asia,2012-05-28,0,None,Cold,18,0.8867346568241009
Central Asia,2012-06-25,1,Christmas,Cold,5,1.3282905052002676
Central Asia,2012-07-30,0,None,Storm,21,0.9038428761084603
Central Asia,2012-08-27,0,None,Hot,28,0.8794857209330915
Central Asia,2012-10-01,1,Christmas,Hot,38,0.9508204317882679
Central Asia,2012-10-29,0,None,Hot,5,1.378129160001173
Central Asia,2012-11-26,0,None,Sunny,1,1.0495515167831784
Central Asia,2012-01-02,1,Christmas,Hot,16,0.7663871226883925
Central Asia,2012-04-02,0,None,Storm,31,0.5781969003438816
Central Asia,2012-07-02,0,None,Rainy,37,1.1932517690925044
Central Asia,2012-09-03,0,None,Cold,36,0.5334316952739759
Central Asia,2012-12-03,0,None,Hot,22,1.1979275111593086
Central Asia,2012-06-04,0,None,Sunny,8,0.9760684199621766
Central Asia,2012-03-05,0,None,Cold,20,0.6713715641495391
Central Asia,2012-11-05,0,None,Rainy,1,0.7243903232089036
Central Asia,2012-02-06,0,None,Rainy,33,1.433393458562915
Central Asia,2012-08-06,1,Christmas,Sunny,4,0.5172518974466846
Central Asia,2012-05-07,0,None,Rainy,31,0.75375444599994
Central Asia,2012-10-08,0,None,Hot,0,0.5751302603407195
Central Asia,2012-01-09,0,None,Storm,22,1.1895155316849864
Central Asia,2012-04-09,0,None,Sunny,25,0.9492487011872847
Central Asia,2012-07-09,0,None,Hot,10,1.0635204302145174
Central Asia,2012-09-10,0,None,Cold,38,1.366938826627353
Central Asia,2012-12-10,1,None,Rainy,32,0.777278965163043
Central Asia,2012-06-11,0,None,Cold,24,0.6771221009441458
Central Asia,2012-03-12,0,None,Rainy,19,0.698973948739603
Central Asia,2012-11-12,0,None,Storm,23,0.7752694021645469
Central Asia,2012-12-31,0,None,Storm,19,1.0343434125066047
Central Asia,2013-01-28,0,None,Storm,23,1.0626315180386885
Central Asia,2013-02-25,0,None,Rainy,10,1.3276887160360564
Central Asia,2013-04-01,0,None,Hot,19,1.4391601432162222
Central Asia,2013-04-29,0,None,Hot,8,0.9448261947768538
Central Asia,2013-05-27,0,None,Rainy,31,0.6412573305454641
Central Asia,2013-07-01,1,Christmas,Rainy,33,0.8734929360971221
Central Asia,2013-07-29,0,None,Storm,18,0.8011580480231129
Central Asia,2013-08-26,0,None,Rainy,19,0.9299817072002691
Central Asia,2013-09-30,1,Christmas,Hot,6,0.6287530437723348
Central Asia,2013-10-28,0,None,Hot,23,0.8811247969338241
Central Asia,2013-11-25,0,None,Rainy,29,1.0553184990507956
Central Asia,2013-09-02,1,None,Hot,2,0.9616650433943019
Central Asia,2013-12-02,0,None,Sunny,0,0.9012851642403558
Central Asia,2013-06-03,0,None,Rainy,7,1.0844933315008143
Central Asia,2013-02-04,0,None,Cold,34,1.302635302422733
Central Asia,2013-03-04,0,None,Rainy,4,0.8561845086113047
Central Asia,2013-11-04,0,None,Sunny,12,0.9155100129437181
Central Asia,2013-08-05,0,None,Cold,36,1.1031200758330604
Central Asia,2013-05-06,0,None,Sunny,18,1.3913173979573203
Central Asia,2013-01-07,1,Christmas,Cold,1,1.0565028163377281
Central Asia,2013-10-07,1,Labor Day,Rainy,36,0.7474626426925484
Central Asia,2013-04-08,0,None,Rainy,27,0.5742712753350113
Central Asia,2013-07-08,1,None,Hot,21,1.4365245940155265
Central Asia,2013-09-09,0,None,Sunny,29,1.182452803476361
Central Asia,2013-12-09,0,None,Cold,5,0.5733320274066803
Central Asia,2013-06-10,0,None,Sunny,2,0.521882431418087
Central Asia,2013-02-11,1,Labor Day,Storm,4,0.8412473644782045
Central Asia,2013-11-11,0,None,Hot,33,0.8733099970237765
Central Asia,2013-03-11,0,None,Hot,16,0.952099210024866
Central Asia,2013-08-12,0,None,Hot,5,1.3693342963454138
Central Asia,2013-12-30,0,None,Rainy,9,0.8290133843722828
Central Asia,2014-01-27,1,Labor Day,Sunny,37,1.1571633504872267
Central Asia,2014-02-24,1,Labor Day,Cold,17,1.3019528711146875
Central Asia,2014-03-31,0,None,Hot,31,0.6116122055200234
Central Asia,2014-04-28,0,None,Hot,38,0.7144464524843459
Central Asia,2014-05-26,0,None,Storm,17,1.3456565884704668
Central Asia,2014-06-30,1,Independence Day,Storm,37,1.275290492392621
Central Asia,2014-07-28,0,None,Cold,38,0.8364882584086684
Central Asia,2014-09-01,0,None,Rainy,25,0.6777998200945812
Central Asia,2014-09-29,0,None,Storm,35,1.080002031598577
Central Asia,2014-10-27,0,None,Cold,39,1.2781236181701583
Central Asia,2014-12-01,1,Labor Day,Sunny,29,1.1418737423845926
Central Asia,2014-06-02,1,Labor Day,Cold,8,1.2546687905293106
Central Asia,2014-02-03,0,None,Cold,20,0.8248936585689817
Central Asia,2014-03-03,1,Christmas,Storm,32,0.6264139342136192
Central Asia,2014-11-03,0,None,Storm,33,1.042217954190467
Central Asia,2014-08-04,0,None,Sunny,17,1.4427686909974349
Central Asia,2014-05-05,0,None,Sunny,36,1.3715567804417281
Central Asia,2014-01-06,0,None,Hot,1,1.3759014138639785
Central Asia,2014-10-06,0,None,Sunny,25,1.2227768248182314
Central Asia,2014-04-07,0,None,Rainy,0,0.5267958596131712
Central Asia,2014-07-07,1,Labor Day,Storm,12,0.7440615390045738
Central Asia,2014-09-08,0,None,Storm,33,1.096973973087311
Central Asia,2014-12-08,0,None,Sunny,27,0.6152150404966211
Central Asia,2014-06-09,1,Christmas,Sunny,35,0.8664429690478075
Central Asia,2014-02-10,1,Christmas,Rainy,18,1.311619185471562
Central Asia,2014-03-10,0,None,Storm,9,1.1488270028382095
Central Asia,2014-11-10,0,None,Hot,5,0.883532167617668
Central Asia,2014-08-11,0,None,Hot,5,1.4063168101093204
Central Asia,2014-05-12,0,None,Hot,33,0.8884357155323556
